profile_id,sub_profile_type,service_ids_json,seniorCareCaregiverProfile_approvalStatus,seniorCareCaregiverProfile_availabilityFrequency,seniorCareCaregiverProfile_bio_experienceSummary,seniorCareCaregiverProfile_bio_title,seniorCareCaregiverProfile_bio_flags_json,seniorCareCaregiverProfile_id,seniorCareCaregiverProfile_otherQualities_json,seniorCareCaregiverProfile_payRange_hourlyRateFrom,seniorCareCaregiverProfile_payRange_hourlyRateTo,seniorCareCaregiverProfile_payRange_flags_json,seniorCareCaregiverProfile_qualities_flags_json,seniorCareCaregiverProfile_recurringRate_hourlyRateFrom,seniorCareCaregiverProfile_recurringRate_hourlyRateTo,seniorCareCaregiverProfile_recurringRate_flags_json,seniorCareCaregiverProfile_supportedServices_flags_json,seniorCareCaregiverProfile_yearsOfExperience,seniorCareCaregiverProfile_payRange,seniorCareCaregiverProfile_recurringRate
02840fa9-5138-403f-bff7-266295908a75,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,"hello. Hello, I have been working with official documents for four days. I have 3 days free. I'm looking for the weekend. Night or day I have two days and two nights free. I have experience and references

I'd describe my personality as Hello, I have been working with official documents for four days. I have 3 days free. I'm looking for the weekend. Night or day I have two days and two nights free. I have experience and references

I like caring for seniors because 

I'm looking for a job that Hello, I have been working with official documents for four days. I have 3 days free. I'm looking for the weekend. Night or day I have two days and two nights free. I have experience and references

I started caring for seniors when Hello, I have been working with official documents for four days. I have 3 days free. I'm looking for the weekend. Night or day I have two days and two nights free. I have experience and references

In my spare time, I like to woking

One thing you should know about m",,[],34468169,[],"{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""doesNotSmoke"", ""homeHealthAideExperience""]","{'currencyCode': 'USD', 'amount': '35', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '35', '__typename': 'Money'}",[],"[""personalCare"", ""mealPreparation"", ""homeModification"", ""feeding"", ""dementia"", ""bathing""]",5.0,,
02983d99-f53b-4a57-b851-52344f57d467,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,"Honest, reliable, non-smoke, certified caregiver with 17 years of experience will take care of your older adult or senior relative who has a chronic illness or disease; manage medications or talking to doctors and nurses; help to bathe or dress who is frail or disabled; take care of household chores, meals or processes both formal and informal documentations related to health who cannot do these things alone.

I'd describe my personality as organized, patient and helpful. I prefer live-in position for 6-7 days per week.",,[],36257683,[],"{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""doesNotSmoke"", ""homeHealthAideExperience""]","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}",[],"[""transportation"", ""mobilityAssistance"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""liveInHomeCare"", ""homeModification"", ""errands"", ""bathing""]",10.0,,
02a9356e-84f2-41d5-b1df-428f9f4e036f,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I've worked for elderly people in my area and did odd jobs (i. e. cleaning, meal prep, bathing, medication maintenance and companionship). I've also cared for a 93 yr old woman for about a year. I sat with her daily and bathed her twice per week and made her lunch daily. I also did the laundry once per week. I loved taking care of her as I grew to love her. I've only worked with seniors on a part time basis and the work was always rewarding.",,[],12133749,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}",[],"[""visitingPhysician"", ""specialNeeds"", ""personalCare"", ""dementia"", ""bathing""]",5.0,,
02ad6fa7-d6f8-4767-adcc-b6817c85b8c6,seniorCareCaregiverProfile,"[""HOUSEKEEPING"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Hello, My name is Taeneil. I am an in home caregiver who provides care to the best of my knowledge to the elderly. I'm very compassionate and kind. My priority is making sure my patient needs are full-fill and safe. Old folks are dear to me
I love my job, I have been doing caregiving for four years, for many different families, long-term and short-term, most of them I stayed with until their loved one passed away. If you are interested, I would like to hear from you. Thank you. 

Here is some more information about me.
I am experienced with dementia, Parkinsons, bedbound/ bedridden and alzheimer's patients, etc.

SKILLS.
Activities of daily life living(ADL) Interpersonal skills
Providing end of life Care
Emotional intelligence 
Assistance to elderly 
Certified CNA 
CPR Certified",,[],34812289,[],"{'amount': '28', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '28', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""certifiedNursingAssistant"", ""comfortableWithPets"", ""doesNotSmoke"", ""hospiceExperience""]","{'currencyCode': 'USD', 'amount': '28', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '28', '__typename': 'Money'}",[],"[""respiteCare"", ""personalCare"", ""mobilityAssistance"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""hospiceServices"", ""homeHealth"", ""helpStayingPhysicallyActive"", ""heavyLifting"", ""feeding"", ""dementia"", ""companionship"", ""bathing""]",5.0,,
02e864fc-3a7c-430d-a47f-ca5f4072d1eb,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Hello families.
My name is Edreasha and I have 5 years of care-giving experience. I am a registered nurse and I am studying to be a therapist. I love working with people of all ages to improve their health and quality of life. I have experience working with those with dementia, cancer, diabetes, and those whom are in need of general care. There is no task too big or too small.

What sets me apart?
I am compassionate and kind hearted. I take pride in every opportunity that I am chosen for. I treat my patients/clients like family and I like going above and beyond to ensure satisfaction. Even if it is not asked of me. 

What can I assist with?
Light house keeping 
Medication management 
Meal-prep 
Companionship 
Transport to and from doctor appointments 
Bathing and dressing 

I hope to get a chance to meet you all.
Edreasha S",,[],29840713,[],"{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""comfortableWithPets"", ""hospiceExperience"", ""licensedNurse"", ""registeredNurse""]","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '30', '__typename': 'Money'}",[],"[""transportation"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""hospiceServices"", ""errands"", ""dementia"", ""bathing""]",5.0,,
02f5b59f-fdf4-4a31-8775-f0bf0fb04e54,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,"My name is Vera and l am from west Africa Ghana. I have been in this country for 30 years and l have been doing this job for over 20 years. I love doing this job because when l came to the USA most of my family has been doing it and when they come home the kind of joy and fun l can see on their faces it's makes me happy, so l decided to go to the school and also do that same job. Since that l have been doing it for years. I love my job...",,[],35465555,[],"{'amount': '15', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '50', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '15', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '50', '__typename': 'Money'}",[],"[""respiteCare"", ""mobilityAssistance"", ""mealPreparation"", ""liveInHomeCare"", ""homeHealth"", ""helpStayingPhysicallyActive"", ""feeding"", ""dementia"", ""companionship"", ""bathing""]",20.0,,
0318377b-868d-4a3d-898f-cdd341105aa4,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,"I'd describe my personality as caring, patient and friendly. 

I'm looking for a job in which I am able to care for others and be appreciated for it.

I started caring for seniors in the year 2000.

In my spare time, I like to listen to music or read.

My skills include bathing and cleaning, housekeeping and managing and administering medication.",,[],35919851,[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '27', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""cprTrained"", ""doesNotSmoke"", ""firstAidTraining"", ""homeHealthAideExperience"", ""hospiceExperience"", ""medicalEquipmentExperience"", ""ownTransportation"", ""woundCare""]","{'currencyCode': 'USD', 'amount': '17', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '27', '__typename': 'Money'}",[],"[""respiteCare"", ""personalCare"", ""mobilityAssistance"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""liveInHomeCare"", ""hospiceServices"", ""homeModification"", ""errands"", ""dementia""]",10.0,,
031b8e5d-344b-4c2e-a914-de9254b96fed,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"10 years cleaning houses, 4 years of experience in caring for the adult care I have a valid NY certificate",,[],36211266,[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '45', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke"", ""homeHealthAideExperience"", ""ownTransportation""]","{'currencyCode': 'USD', 'amount': '25', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '45', '__typename': 'Money'}",[],"[""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""errands"", ""bathing""]",5.0,,
0356ca07-d8cb-4435-a4b1-bd76f71f3a19,seniorCareCaregiverProfile,"[""SENIOR_CARE""]",APPROVED,PART_TIME,"Hi! My name is Grace, Filipino from Bayonne, NJ. I am a CHHA and works as a caregiver with elderly people for more than 15 yrs. I love to take care of elderly or disabled patient because I am a nurse back home in the Philippines. I have a good background of nursing care and a lot of experience. My clients vary from working as a companion, elderly people with Alzheimer's and dementia, Parkinson's disease and doing tracheostomy and nasogastric tube care. I am a compassionate, caring, honest and trustworthy person. I have references if you need to call them. I have a CPR certificate too.",,[],14021366,[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""comfortableWithPets"", ""doesNotSmoke"", ""homeHealthAideExperience""]","{'currencyCode': 'USD', 'amount': '25', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '25', '__typename': 'Money'}",[],"[""mobilityAssistance"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""helpStayingPhysicallyActive"", ""feeding"", ""errands"", ""dementia"", ""companionship"", ""bathing""]",10.0,,
037f9b5c-bb29-4dc6-b0f8-e4f73698b32d,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""SENIOR_CARE""]",APPROVED,FULL_TIME,"CNA with multiple years of experience. I'm caring, compassionate, patient, friendly and patient. Looking to help those in need senior care available",,[],34251369,[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '45', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""alzheimersOrDementiaExperience"", ""certifiedNursingAssistant"", ""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '25', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '45', '__typename': 'Money'}",[],"[""transportation"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""liveInHomeCare"", ""errands"", ""dementia"", ""bathing""]",5.0,,
03ab6f62-697d-403f-8305-37a8e8147369,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Hi, My name is Danica, I am very interested in your job posting. I am looking for a part time position. I currently live in Fort Lee, NJ and can travel up to 5 miles to work. I am basically a Babysitter/nanny and currently working part time and also cover shifts taking care adults when someone needs companion and care. I have been doing this for over five years now. I am kind, sweet, patient and hard working. I have excellent communication skills, fluent in English and Infant & Adult CPR, First Aid & EAD Certified. I'd be happy to provide references as well as meet or chat on the phone. Looking forward to hearing from you and I wish you the best of luck with your search!",,[],35048938,[],"{'amount': '28', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '40', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '28', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '40', '__typename': 'Money'}",[],"[""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""errands"", ""bathing""]",5.0,,
03b6e317-6e3c-4f0a-8278-938b4c79d5cd,seniorCareCaregiverProfile,"[""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,FULL_TIME,"Marjorie from East Elmhurst NY
Hi! I been doing home health aid for more than 2 years. Looking for a job companionship. Even when I was younger I used to take care of my grandma and grandpa and used to look for them and help prepare their food. Since before I have a heart and passion to take care and help elderly as I enjoy taking care of them. I am energetic person, outgoing, fun, multitasker and patient person.",,[],26918923,[],"{'amount': '18', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '18', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '20', '__typename': 'Money'}",[],[],2.0,,
03d4ff91-4705-4b1c-b779-e06609b5ed8a,seniorCareCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE""]",APPROVED,PART_TIME,"Hi, my name is Liz and I am 30 years old. I have worked as a personal assistant, house manager, nanny, and organize for the past 10 years. I have a wide range of skills and experience for in home, personal care. Please feel free to reach out if you have any questions or would like a resume. Thank you, Liz",,[],31468168,[],"{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '45', 'currencyCode': 'USD', '__typename': 'Money'}",[],"[""comfortableWithPets"", ""doesNotSmoke""]","{'currencyCode': 'USD', 'amount': '35', '__typename': 'Money'}","{'currencyCode': 'USD', 'amount': '45', '__typename': 'Money'}",[],"[""transportation"", ""medicalManagement"", ""mealPreparation"", ""lightHousekeeping"", ""errands""]",0.0,,
