profile_id,sub_profile_type,service_ids_json,tutoringCaregiverProfile_approvalStatus,tutoringCaregiverProfile_availabilityFrequency,tutoringCaregiverProfile_bio_experienceSummary,tutoringCaregiverProfile_bio_title,tutoringCaregiverProfile_bio_flags_json,tutoringCaregiverProfile_id,tutoringCaregiverProfile_otherGeneralSubjects_json,tutoringCaregiverProfile_otherQualities_json,tutoringCaregiverProfile_payRange_hourlyRateFrom,tutoringCaregiverProfile_payRange_hourlyRateTo,tutoringCaregiverProfile_payRange_flags_json,tutoringCaregiverProfile_qualities_additionalDetails,tutoringCaregiverProfile_qualities_professionalSkills,tutoringCaregiverProfile_qualities_flags_json,tutoringCaregiverProfile_supportedServices_flags_json,tutoringCaregiverProfile_specificSubjects_json,tutoringCaregiverProfile_otherSpecificSubject,tutoringCaregiverProfile_yearsOfExperience
0867c018-7a41-4d74-9b7a-2b67966b222e,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"I am an optimistic and upbeat tutor! With years of experience in childcare and tutoring, I have met all different types of children, personalities, and learning styles. I believe what makes me a great tutor is that I truly enjoy being around children and helping them. Whether the child is excited about school but needs a little supervision, has trouble staying focus, or overall is struggling and discouraged, I have always been able to find a way to connect and help achieve academic improvement. 

 Feel free to message me with any questions you may have. I am willing to share my knowledge and assist with anything you might need help with!",,[],11936745,"[""English"", ""Math""]",[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '45', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsOnline""]","[""MATH_SUBJECT_ALGEBRA"", ""MATH_SUBJECT_ELEMENTARY_SCHOOL_MATH"", ""MATH_SUBJECT_MIDDLE_SCHOOL_MATH"", ""ENGLISH_SUBJECT_GRAMMAR"", ""ENGLISH_SUBJECT_LANGUAGE_ARTS_K6"", ""ENGLISH_SUBJECT_READING"", ""ENGLISH_SUBJECT_WRITING""]",,3
087b848c-ca21-4afa-a9a7-a5ae1c502480,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"My name is Olivia , I am from Brooklyn, NY and I have just graduated college with a degree in Data Analytics. In high school I was a math tutor to my peers and I am looking to get back into it. I have also just been TEFL certified and have taught English as an ESL teacher in Italy for three months. I am a strong tutor because I am patient and creative so we will always find a fun way to solve our problems.",,[],32463013,"[""Math"", ""Special Education""]",[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': True, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsOnline""]","[""MATH_SUBJECT_ALGEBRA"", ""MATH_SUBJECT_CALCULUS"", ""MATH_SUBJECT_ELEMENTARY_SCHOOL_MATH"", ""MATH_SUBJECT_GEOMETRY"", ""MATH_SUBJECT_MIDDLE_SCHOOL_MATH"", ""MATH_SUBJECT_PRE_CALCULUS"", ""MATH_SUBJECT_HIGH_SCHOOL_MATH""]",,1
08e1ef09-d6c9-4540-8216-7a9e80313b8a,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""TUTORING""]",APPROVED,FULL_TIME,I went to college for mathematics and I'd love to share my love for math with the younger generation. I know it can seem difficult but my many years of child care infused with my educational experience with math can help your child excel within the school.,,[],29884664,"[""Computers"", ""Math"", ""Science"", ""Test Prep""]",[],"{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsOnline""]","[""MATH_SUBJECT_ALGEBRA"", ""MATH_SUBJECT_CALCULUS"", ""MATH_SUBJECT_ELEMENTARY_SCHOOL_MATH"", ""MATH_SUBJECT_MIDDLE_SCHOOL_MATH"", ""MATH_SUBJECT_PRE_CALCULUS"", ""MATH_SUBJECT_HIGH_SCHOOL_MATH"", ""SCIENCE_SUBJECT_CHEMISTRY"", ""SCIENCE_SUBJECT_ELEMENTARY_SCIENCE"", ""SCIENCE_SUBJECT_MIDDLE_SCHOOL"", ""COMPUTERS_SUBJECT_CPP"", ""COMPUTERS_SUBJECT_MICROSOFT_EXCEL"", ""COMPUTERS_SUBJECT_MICROSOFT_WORD"", ""COMPUTERS_SUBJECT_MICROSOFT_OFFICE"", ""COMPUTERS_SUBJECT_MICROSOFT_WINDOWS"", ""COMPUTERS_SUBJECT_MICROSOFT_POWERPOINT"", ""COMPUTERS_SUBJECT_VISUAL_BASIC"", ""COMPUTERS_SUBJECT_PYTHON"", ""TEST_PREP_SUBJECT_3RD_GRADE_SOL"", ""TEST_PREP_SUBJECT_5TH_GRADE_SOL"", ""TEST_PREP_SUBJECT_ACT"", ""TEST_PREP_SUBJECT_ELEMENTARY_STANDARD_TESTING"", ""TEST_PREP_SUBJECT_MIDDLE_SCHOOL_SOL"", ""TEST_PREP_SUBJECT_PSAT_TEST"", ""TEST_PREP_SUBJECT_SAT_MATH""]",,0
0927fb8b-f526-4e0e-83aa-643baa36c105,tutoringCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",APPROVED,FULL_TIME,"With a passion for empowering students through education, My name is Emily, I am a dedicated professional tutor specializing in mathematics and language arts. With over 4 years of experience in the field.

My approach to tutoring is personalized and student-centered, aiming to cater to individual learning styles and needs. I believe in fostering a supportive and encouraging environment where students feel empowered to ask questions.

I am committed to continuous professional development, staying updated with resources to enhance the learning experience for my students.



.",,[],34910010,"[""Business"", ""English"", ""Math"", ""Test Prep"", ""Art"", ""Music And Drama"", ""Sports And Fitness""]",[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '28', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': False, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome""]",[],,4
0959ce8f-28dc-4b13-83ab-48213c586edb,tutoringCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"Capable Tutor
Hi there, my name is Julian, I am a graduate student at Columbia University's masters of neuroscience and education program. Due to the coronavirus, at least my first semester (possibly more) Will be online and I will be here in Syracuse. I have a heavy background working with individuals with special needs starting from when I was little with my brothers who both have autism. After them, I worked with programs when I was in college and in high school. While I do have a heavy background in the sciences, I also have a background in history. In college I was a psychology and history double major. I look forward to hearing from you soon and please don't hesitate to reach out with questions.",,[],26985212,"[""English"", ""Science"", ""Special Education"", ""Test Prep""]",[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '22', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsOnline""]",[],History,2
096b850f-d964-4947-8ed1-751cff7667de,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""TUTORING""]",APPROVED,FULL_TIME,I have experience tutoring kids while taking education classes at Boulder. I also taught a group of second graders science for a semester.,,[],28735523,"[""Computers"", ""English"", ""Math"", ""Science"", ""Art"", ""Musical Instruments"", ""Sports And Fitness""]",[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsOnline""]","[""MATH_SUBJECT_ELEMENTARY_SCHOOL_MATH"", ""MATH_SUBJECT_MIDDLE_SCHOOL_MATH"", ""ENGLISH_SUBJECT_GRAMMAR"", ""ENGLISH_SUBJECT_LITERATURE"", ""ENGLISH_SUBJECT_READING"", ""ENGLISH_SUBJECT_WRITING"", ""SCIENCE_SUBJECT_BIOLOGY"", ""SCIENCE_SUBJECT_EARTH_SCIENCE"", ""SCIENCE_SUBJECT_ELEMENTARY_SCIENCE"", ""SCIENCE_SUBJECT_MIDDLE_SCHOOL"", ""SCIENCE_SUBJECT_PSYCHOLOGY"", ""COMPUTERS_SUBJECT_MICROSOFT_EXCEL"", ""COMPUTERS_SUBJECT_MICROSOFT_WORD"", ""COMPUTERS_SUBJECT_MICROSOFT_OFFICE"", ""COMPUTERS_SUBJECT_MICROSOFT_WINDOWS"", ""COMPUTERS_SUBJECT_OUTLOOK"", ""COMPUTERS_SUBJECT_MICROSOFT_POWERPOINT"", ""COMPUTERS_SUBJECT_PHOTOSHOP"", ""ART_SUBJECT_DRAWING"", ""ART_SUBJECT_PAINTING"", ""ART_SUBJECT_PHOTOGRAPHY"", ""MUSICAL_INSTRUMENTS_SUBJECT_KEYBOARD"", ""MUSICAL_INSTRUMENTS_SUBJECT_PIANO"", ""SPORTS_FITNESS_SUBJECT_BASKETBALL"", ""SPORTS_FITNESS_SUBJECT_PERSONAL_TRAINING"", ""SPORTS_FITNESS_SUBJECT_SOCCER""]",,0
0988aff3-f863-427e-873a-87414f8802f9,tutoringCaregiverProfile,"[""CHILD_CARE"", ""PET_CARE"", ""TUTORING""]",INACTIVE,PART_TIME,"I have tutored many children I babysit/nanny. I specifically have experience with elementary and middle school math, reading, and spelling. I also was an Au Pair in Spain where I taught the children English. Informally, I have taught many children I babysit/nanny words and phrases in Spanish.",,[],26837582,"[""English"", ""Foreign Language"", ""Math"", ""Test Prep"", ""Music And Drama""]",[],"{'amount': '17', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsOnline""]","[""FOREIGN_LANGUAGE_SUBJECT_SPANISH""]",,3
0a784c5d-06fd-4d71-9fec-b08fbc6485a9,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""TUTORING""]",APPROVED,PART_TIME,"Hi, my name is Biola ! I've been tutoring and babysitting on and off for the past 3+ years! I would be thrilled to offer you my tutoring services !",,[],34704896,"[""English"", ""Music And Drama""]",[],"{'amount': '27', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '32', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': False, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsOnline""]",[],,3
0aa0de80-f87c-452a-8653-46bcc959b227,tutoringCaregiverProfile,"[""CHILD_CARE"", ""TUTORING""]",APPROVED,FULL_TIME,"I have just finished my B. A. in Psychology from Rutgers New Brunswick and I have early-childhood teaching experience with all age groups. I am also conversational in Spanish. Working with kids is my passion and something that gives me joy. You will find me to be a a caring, loving, and upbeat provider that will give your child the best possible care.",,[],27121767,[],[],"{'amount': '23', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '35', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': False, 'ownsTransportation': True, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]",[],,0
0b131b50-dc90-4f10-8ab3-fe44c431d10c,tutoringCaregiverProfile,"[""HOUSEKEEPING"", ""PET_CARE"", ""TUTORING""]",APPROVED,FULL_TIME,"Hi I am a caring patient person, that would love to teach the youth and support them through school.",,[],34552531,"[""English"", ""Math"", ""Sports And Fitness""]",[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '30', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome""]",[],,1
0b685f19-f94b-4b9c-85ed-79fdba8e8822,tutoringCaregiverProfile,"[""HOUSEKEEPING"", ""SENIOR_CARE"", ""TUTORING""]",APPROVED,PART_TIME,"Will be happy to assist you in online tutoring on math, science or Spanish/ English classes, as well as test preparations.",,[],34989627,"[""Foreign Language"", ""Math"", ""Science"", ""Test Prep""]",[],"{'amount': '27', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '32', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': False, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsOnline""]",[],,5
0bdf3783-479c-4b10-869c-18763ce58106,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""PET_CARE"", ""SENIOR_CARE"", ""TUTORING""]",INACTIVE,FULL_TIME,"I have 4 years of experience tutoring grade school and high school students in subject areas of English and American Literature, English Grammar and Composition, and World and American History as well. Furthermore, I home-schooled my only son from 10th to 12th grade and helped him prepare for the SAT and Regents tests both of which he eventually passed.",,[],3470155,"[""Computers"", ""English"", ""Science"", ""Test Prep""]",[],"{'amount': '20', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '25', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInStudentsHome"", ""tutorsOnline""]","[""ENGLISH_SUBJECT_ESL"", ""ENGLISH_SUBJECT_GRAMMAR"", ""ENGLISH_SUBJECT_LANGUAGE_ARTS_K6"", ""ENGLISH_SUBJECT_LITERATURE"", ""ENGLISH_SUBJECT_READING"", ""ENGLISH_SUBJECT_WRITING"", ""SCIENCE_SUBJECT_BIOLOGY"", ""SCIENCE_SUBJECT_CHEMISTRY"", ""SCIENCE_SUBJECT_EARTH_SCIENCE"", ""SCIENCE_SUBJECT_PSYCHOLOGY"", ""COMPUTERS_SUBJECT_COMPUTER_BASICS"", ""COMPUTERS_SUBJECT_MICROSOFT_EXCEL"", ""COMPUTERS_SUBJECT_MICROSOFT_WORD"", ""COMPUTERS_SUBJECT_MICROSOFT_OFFICE"", ""COMPUTERS_SUBJECT_MICROSOFT_WINDOWS"", ""COMPUTERS_SUBJECT_MICROSOFT_POWERPOINT"", ""COMPUTERS_SUBJECT_PHOTOSHOP"", ""TEST_PREP_SUBJECT_ACT"", ""TEST_PREP_SUBJECT_PSAT_TEST"", ""TEST_PREP_SUBJECT_SAT_VERBAL""]",,3
0c07df57-ac72-40f0-8860-ce787441c2e6,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""TUTORING""]",APPROVED,FULL_TIME,"I have years of experience tutoring and helping adults and children of all ages. I can teach beginners, intermediate, and advanced. I try to make my lessons fun and entertaining for the student. I believe this is key for the student to learn and enjoy the process. I will love to help you learn Spanish now!!! :)",,[],27872729,"[""Foreign Language""]",[],"{'amount': '60', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '60', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': True, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsInTeachersHome"", ""tutorsOnline""]","[""FOREIGN_LANGUAGE_SUBJECT_SPANISH""]",,5
0c247042-e1de-4b8a-9fd8-5f42bd8a63ae,tutoringCaregiverProfile,"[""CHILD_CARE"", ""HOUSEKEEPING"", ""TUTORING""]",APPROVED,PART_TIME,"I have formal teaching experience as a tutor and teacher for k-12 students for topics ranging from reading, writing, math, science, history, and test prep. I believe learning should be fun and through positive reinforcement.",,[],34958491,"[""English"", ""Foreign Language"", ""Math"", ""Science"", ""Test Prep""]",[],"{'amount': '26', 'currencyCode': 'USD', '__typename': 'Money'}","{'amount': '45', 'currencyCode': 'USD', '__typename': 'Money'}",[],"{'doesNotSmoke': True, 'isComfortableWithPets': False, 'ownsTransportation': False, '__typename': 'TutoringAdditionalDetailsQualities'}","{'americanTutoringAssociationCertified': False, 'certifiedTeacher': False, '__typename': 'TutoringProfessionalSkillsQualities'}",[],"[""tutorsInCenter"", ""tutorsInStudentsHome"", ""tutorsOnline""]",[],,3
