job_evaluation_criterion_pk,solicitation_id,criterion_name,criterion_stars
1849,66df34a5b656d1001cb1176f,Qualidade da limpeza,5.0
1850,66df34a5b656d1001cb1176f,Conduta Ética,5.0
1851,66df34a5b656d1001cb1176f,Organização,5.0
1852,66df34a5b656d1001cb1176f,Pontualidade,5.0
1853,66df34a5b656d1001cb1176f,Disciplina e educação,5.0
1854,667c44be0bc5288073b58695,Qualidade da limpeza,5.0
1855,667c44be0bc5288073b58695,Conduta Ética,5.0
1856,667c44be0bc5288073b58695,Organização,5.0
1857,667c44be0bc5288073b58695,Pontualidade,5.0
1858,667c44be0bc5288073b58695,Disciplina e educação,5.0
1859,666250bb0442b964693f9f21,Qualidade da limpeza,5.0
1860,666250bb0442b964693f9f21,Conduta Ética,5.0
1861,666250bb0442b964693f9f21,Organização,5.0
1862,666250bb0442b964693f9f21,Pontualidade,5.0
1863,666250bb0442b964693f9f21,Disciplina e educação,5.0
1864,64066486d69350001bc74a4c,Qualidade da limpeza,5.0
1865,64066486d69350001bc74a4c,Conduta Ética,5.0
1866,64066486d69350001bc74a4c,Organização,5.0
1867,64066486d69350001bc74a4c,Pontualidade,5.0
1868,64066486d69350001bc74a4c,Disciplina e educação,5.0
1869,65c365dd9db20f0023d55e9d,Qualidade da limpeza,5.0
1870,65c365dd9db20f0023d55e9d,Conduta Ética,5.0
1871,65c365dd9db20f0023d55e9d,Organização,5.0
1872,65c365dd9db20f0023d55e9d,Pontualidade,5.0
1873,65c365dd9db20f0023d55e9d,Disciplina e educação,5.0
1874,648c627b3592e9fa3dbb1fa3,Qualidade da limpeza,5.0
1875,648c627b3592e9fa3dbb1fa3,Conduta Ética,5.0
1876,648c627b3592e9fa3dbb1fa3,Organização,5.0
1877,648c627b3592e9fa3dbb1fa3,Pontualidade,5.0
1878,648c627b3592e9fa3dbb1fa3,Disciplina e educação,5.0
1879,640cf796823561001bab2bb1,Qualidade da limpeza,5.0
1880,640cf796823561001bab2bb1,Conduta Ética,5.0
1881,640cf796823561001bab2bb1,Organização,5.0
1882,640cf796823561001bab2bb1,Pontualidade,5.0
1883,640cf796823561001bab2bb1,Disciplina e educação,5.0
1884,63382e698dfec5001d4e6d17,Qualidade da limpeza,5.0
1885,63382e698dfec5001d4e6d17,Conduta Ética,5.0
1886,63382e698dfec5001d4e6d17,Organização,5.0
1887,63382e698dfec5001d4e6d17,Pontualidade,5.0
1888,63382e698dfec5001d4e6d17,Disciplina e educação,5.0
1889,622f714cb91070001def367b,Qualidade da limpeza,5.0
1890,622f714cb91070001def367b,Conduta Ética,5.0
1891,622f714cb91070001def367b,Organização,5.0
1892,622f714cb91070001def367b,Pontualidade,5.0
1893,622f714cb91070001def367b,Disciplina e educação,5.0
1894,633198864934e4001d272b77,Respeito e educação,5.0
1895,633198864934e4001d272b77,Valorização,5.0
1896,633198864934e4001d272b77,Não atrapalhou no serviço,5.0
1897,633198864934e4001d272b77,Na casa tinha produtos,5.0
1898,633198864934e4001d272b77,Conduta ética,5.0
1899,62ef085bc6cec4001d12b2e8,Qualidade da limpeza,5.0
1900,62ef085bc6cec4001d12b2e8,Conduta Ética,5.0
1901,62ef085bc6cec4001d12b2e8,Organização,5.0
1902,62ef085bc6cec4001d12b2e8,Pontualidade,5.0
1903,62ef085bc6cec4001d12b2e8,Disciplina e educação,5.0
1904,6415efa8a66648001bb8179f,Qualidade da limpeza,5.0
1905,6415efa8a66648001bb8179f,Conduta Ética,5.0
1906,6415efa8a66648001bb8179f,Organização,5.0
1907,6415efa8a66648001bb8179f,Pontualidade,5.0
1908,6415efa8a66648001bb8179f,Disciplina e educação,5.0
1909,62fbcee8421004001d277fad,Respeito e educação,5.0
1910,62fbcee8421004001d277fad,Valorização,5.0
1911,62fbcee8421004001d277fad,Não atrapalhou no serviço,5.0
1912,62fbcee8421004001d277fad,Na casa tinha produtos,5.0
1913,62fbcee8421004001d277fad,Conduta ética,5.0
1914,624d6f679a7cba001d947460,Qualidade da limpeza,5.0
1915,624d6f679a7cba001d947460,Conduta Ética,5.0
1916,624d6f679a7cba001d947460,Organização,5.0
1917,624d6f679a7cba001d947460,Pontualidade,5.0
1918,624d6f679a7cba001d947460,Disciplina e educação,5.0
1919,637e0b3bd55f6e001dbd90a2,Qualidade da limpeza,5.0
1920,637e0b3bd55f6e001dbd90a2,Conduta Ética,5.0
1921,637e0b3bd55f6e001dbd90a2,Organização,5.0
1922,637e0b3bd55f6e001dbd90a2,Pontualidade,5.0
1923,637e0b3bd55f6e001dbd90a2,Disciplina e educação,5.0
1924,63705395ae91f0001dd8d567,Qualidade da limpeza,5.0
1925,63705395ae91f0001dd8d567,Conduta Ética,5.0
1926,63705395ae91f0001dd8d567,Organização,5.0
1927,63705395ae91f0001dd8d567,Pontualidade,5.0
1928,63705395ae91f0001dd8d567,Disciplina e educação,4.0
1929,65b00127af945f00226e0246,Qualidade da limpeza,5.0
1930,65b00127af945f00226e0246,Conduta Ética,5.0
1931,65b00127af945f00226e0246,Organização,5.0
1932,65b00127af945f00226e0246,Pontualidade,5.0
1933,65b00127af945f00226e0246,Disciplina e educação,5.0
1934,6371275aae91f0001dd8f1ae,Qualidade da limpeza,5.0
1935,6371275aae91f0001dd8f1ae,Conduta Ética,5.0
1936,6371275aae91f0001dd8f1ae,Organização,5.0
1937,6371275aae91f0001dd8f1ae,Pontualidade,5.0
1938,6371275aae91f0001dd8f1ae,Disciplina e educação,5.0
1939,667322510bc52880731e99eb,Qualidade da limpeza,5.0
1940,667322510bc52880731e99eb,Conduta Ética,5.0
1941,667322510bc52880731e99eb,Organização,5.0
1942,667322510bc52880731e99eb,Pontualidade,5.0
1943,667322510bc52880731e99eb,Disciplina e educação,5.0
1944,63f91c417b3cc83f5f2e8415,Qualidade da limpeza,5.0
1945,63f91c417b3cc83f5f2e8415,Conduta Ética,5.0
1946,63f91c417b3cc83f5f2e8415,Organização,5.0
1947,63f91c417b3cc83f5f2e8415,Pontualidade,5.0
1948,63f91c417b3cc83f5f2e8415,Disciplina e educação,5.0
1949,6383ab58ca6dcf001d455354,Qualidade da limpeza,5.0
1950,6383ab58ca6dcf001d455354,Conduta Ética,5.0
1951,6383ab58ca6dcf001d455354,Organização,5.0
1952,6383ab58ca6dcf001d455354,Pontualidade,5.0
1953,6383ab58ca6dcf001d455354,Disciplina e educação,5.0
1954,637bd7ec6337e7001d3b1ccc,Qualidade da limpeza,5.0
1955,637bd7ec6337e7001d3b1ccc,Conduta Ética,5.0
1956,637bd7ec6337e7001d3b1ccc,Organização,5.0
1957,637bd7ec6337e7001d3b1ccc,Pontualidade,5.0
1958,637bd7ec6337e7001d3b1ccc,Disciplina e educação,5.0
1959,635965a478071a001d4ff057,Qualidade da limpeza,5.0
1960,635965a478071a001d4ff057,Conduta Ética,5.0
1961,635965a478071a001d4ff057,Organização,5.0
1962,635965a478071a001d4ff057,Pontualidade,5.0
1963,635965a478071a001d4ff057,Disciplina e educação,5.0
1964,63112b399d2fe9001d848f5d,Qualidade da limpeza,5.0
1965,63112b399d2fe9001d848f5d,Conduta Ética,5.0
1966,63112b399d2fe9001d848f5d,Organização,5.0
1967,63112b399d2fe9001d848f5d,Pontualidade,5.0
1968,63112b399d2fe9001d848f5d,Disciplina e educação,5.0
1969,623285a875ffdb1d1813f8c6,Qualidade da limpeza,5.0
1970,623285a875ffdb1d1813f8c6,Conduta Ética,5.0
1971,623285a875ffdb1d1813f8c6,Organização,5.0
1972,623285a875ffdb1d1813f8c6,Pontualidade,5.0
1973,623285a875ffdb1d1813f8c6,Disciplina e educação,5.0
1974,6231df072b32a9001dcb06c1,Qualidade da limpeza,5.0
1975,6231df072b32a9001dcb06c1,Conduta Ética,5.0
1976,6231df072b32a9001dcb06c1,Organização,5.0
1977,6231df072b32a9001dcb06c1,Pontualidade,5.0
1978,6231df072b32a9001dcb06c1,Disciplina e educação,5.0
1979,6231d8fd2b32a9001dcb0677,Qualidade da limpeza,5.0
1980,6231d8fd2b32a9001dcb0677,Conduta Ética,5.0
1981,6231d8fd2b32a9001dcb0677,Organização,5.0
1982,6231d8fd2b32a9001dcb0677,Pontualidade,5.0
1983,6231d8fd2b32a9001dcb0677,Disciplina e educação,5.0
1984,63b823e4421cb2001ddd9e86,Qualidade da limpeza,5.0
1985,63b823e4421cb2001ddd9e86,Conduta Ética,5.0
1986,63b823e4421cb2001ddd9e86,Organização,4.0
1987,63b823e4421cb2001ddd9e86,Pontualidade,5.0
1988,63b823e4421cb2001ddd9e86,Disciplina e educação,4.0
1989,6376d4dabb2741001df7e17e,Qualidade da limpeza,5.0
1990,6376d4dabb2741001df7e17e,Conduta Ética,5.0
1991,6376d4dabb2741001df7e17e,Organização,5.0
1992,6376d4dabb2741001df7e17e,Pontualidade,5.0
1993,6376d4dabb2741001df7e17e,Disciplina e educação,5.0
1994,62e2a7e3a3e947001dd40f69,Qualidade da limpeza,5.0
1995,62e2a7e3a3e947001dd40f69,Conduta Ética,5.0
1996,62e2a7e3a3e947001dd40f69,Organização,5.0
1997,62e2a7e3a3e947001dd40f69,Pontualidade,5.0
1998,62e2a7e3a3e947001dd40f69,Disciplina e educação,5.0
1999,62ddebb31f4651001d719450,Qualidade da limpeza,5.0
2000,62ddebb31f4651001d719450,Conduta Ética,5.0
2001,62ddebb31f4651001d719450,Organização,5.0
2002,62ddebb31f4651001d719450,Pontualidade,5.0
2003,62ddebb31f4651001d719450,Disciplina e educação,5.0
2004,62ae82836edbbb001d7f3bb4,Qualidade da limpeza,5.0
2005,62ae82836edbbb001d7f3bb4,Conduta Ética,5.0
2006,62ae82836edbbb001d7f3bb4,Organização,5.0
2007,62ae82836edbbb001d7f3bb4,Pontualidade,5.0
2008,62ae82836edbbb001d7f3bb4,Disciplina e educação,5.0
2009,6238c07b38dd88001d9c3510,Qualidade da limpeza,5.0
2010,6238c07b38dd88001d9c3510,Conduta Ética,5.0
2011,6238c07b38dd88001d9c3510,Organização,5.0
2012,6238c07b38dd88001d9c3510,Pontualidade,5.0
2013,6238c07b38dd88001d9c3510,Disciplina e educação,5.0
2014,62e1ba7355ab09001d2b61e1,Qualidade da limpeza,5.0
2015,62e1ba7355ab09001d2b61e1,Conduta Ética,5.0
2016,62e1ba7355ab09001d2b61e1,Organização,5.0
2017,62e1ba7355ab09001d2b61e1,Pontualidade,5.0
2018,62e1ba7355ab09001d2b61e1,Disciplina e educação,5.0
2019,62aa45215ca295001da58fd7,Qualidade da limpeza,5.0
2020,62aa45215ca295001da58fd7,Conduta Ética,5.0
2021,62aa45215ca295001da58fd7,Organização,5.0
2022,62aa45215ca295001da58fd7,Pontualidade,5.0
2023,62aa45215ca295001da58fd7,Disciplina e educação,5.0
2024,6237c7ccf4747810af2b8514,Qualidade da limpeza,5.0
2025,6237c7ccf4747810af2b8514,Conduta Ética,5.0
2026,6237c7ccf4747810af2b8514,Organização,5.0
2027,6237c7ccf4747810af2b8514,Pontualidade,5.0
2028,6237c7ccf4747810af2b8514,Disciplina e educação,5.0
2029,62583b9031281b001d226ab8,Qualidade da limpeza,5.0
2030,62583b9031281b001d226ab8,Conduta Ética,5.0
2031,62583b9031281b001d226ab8,Organização,5.0
2032,62583b9031281b001d226ab8,Pontualidade,5.0
2033,62583b9031281b001d226ab8,Disciplina e educação,5.0
2034,62823b7aded77250cb22b8c2,Qualidade da limpeza,5.0
2035,62823b7aded77250cb22b8c2,Conduta Ética,5.0
2036,62823b7aded77250cb22b8c2,Organização,5.0
2037,62823b7aded77250cb22b8c2,Pontualidade,5.0
2038,62823b7aded77250cb22b8c2,Disciplina e educação,5.0
2039,634db811af05f0001dfe5fa6,Qualidade da limpeza,5.0
2040,634db811af05f0001dfe5fa6,Conduta Ética,5.0
2041,634db811af05f0001dfe5fa6,Organização,5.0
2042,634db811af05f0001dfe5fa6,Pontualidade,5.0
2043,634db811af05f0001dfe5fa6,Disciplina e educação,5.0
2044,6538592b915264a1a854d5f3,Qualidade da limpeza,5.0
2045,6538592b915264a1a854d5f3,Conduta Ética,5.0
2046,6538592b915264a1a854d5f3,Organização,5.0
2047,6538592b915264a1a854d5f3,Pontualidade,5.0
2048,6538592b915264a1a854d5f3,Disciplina e educação,5.0
2049,6283e4f716a968001d89f1e5,Qualidade da limpeza,5.0
2050,6283e4f716a968001d89f1e5,Conduta Ética,5.0
2051,6283e4f716a968001d89f1e5,Organização,5.0
2052,6283e4f716a968001d89f1e5,Pontualidade,5.0
2053,6283e4f716a968001d89f1e5,Disciplina e educação,5.0
2054,62f59c98756b2b0084074d7b,Qualidade da limpeza,5.0
2055,62f59c98756b2b0084074d7b,Conduta Ética,5.0
2056,62f59c98756b2b0084074d7b,Organização,5.0
2057,62f59c98756b2b0084074d7b,Pontualidade,5.0
2058,62f59c98756b2b0084074d7b,Disciplina e educação,5.0
2059,66e9b48dde3f13001c8e1203,Qualidade da limpeza,3.0
2060,66e9b48dde3f13001c8e1203,Conduta Ética,3.0
2061,66e9b48dde3f13001c8e1203,Organização,3.0
2062,66e9b48dde3f13001c8e1203,Pontualidade,3.0
2063,66e9b48dde3f13001c8e1203,Disciplina e educação,3.0
2064,66e199556bbc72eec906044d,Qualidade da limpeza,5.0
2065,66e199556bbc72eec906044d,Conduta Ética,5.0
2066,66e199556bbc72eec906044d,Organização,5.0
2067,66e199556bbc72eec906044d,Pontualidade,5.0
2068,66e199556bbc72eec906044d,Disciplina e educação,5.0
2069,66e08c91eb671d001c75f226,Qualidade da limpeza,5.0
2070,66e08c91eb671d001c75f226,Conduta Ética,5.0
2071,66e08c91eb671d001c75f226,Organização,5.0
2072,66e08c91eb671d001c75f226,Pontualidade,5.0
2073,66e08c91eb671d001c75f226,Disciplina e educação,5.0
2074,66db6ffb18efaa001c9ff97c,Qualidade da limpeza,5.0
2075,66db6ffb18efaa001c9ff97c,Conduta Ética,5.0
2076,66db6ffb18efaa001c9ff97c,Organização,5.0
2077,66db6ffb18efaa001c9ff97c,Pontualidade,5.0
2078,66db6ffb18efaa001c9ff97c,Disciplina e educação,5.0
2079,66d764b06bbc72eec95ba0dc,Qualidade da limpeza,5.0
2080,66d764b06bbc72eec95ba0dc,Conduta Ética,5.0
2081,66d764b06bbc72eec95ba0dc,Organização,5.0
2082,66d764b06bbc72eec95ba0dc,Pontualidade,5.0
2083,66d764b06bbc72eec95ba0dc,Disciplina e educação,5.0
2084,66c27a546dff84001c3ce7d6,Qualidade da limpeza,5.0
2085,66c27a546dff84001c3ce7d6,Conduta Ética,5.0
2086,66c27a546dff84001c3ce7d6,Organização,5.0
2087,66c27a546dff84001c3ce7d6,Pontualidade,5.0
2088,66c27a546dff84001c3ce7d6,Disciplina e educação,5.0
2089,66bbb9d132f291001c891aab,Qualidade da limpeza,5.0
2090,66bbb9d132f291001c891aab,Conduta Ética,5.0
2091,66bbb9d132f291001c891aab,Organização,5.0
2092,66bbb9d132f291001c891aab,Pontualidade,5.0
2093,66bbb9d132f291001c891aab,Disciplina e educação,5.0
2094,66ba8d810b1378001ce8a73b,Qualidade da limpeza,5.0
2095,66ba8d810b1378001ce8a73b,Conduta Ética,5.0
2096,66ba8d810b1378001ce8a73b,Organização,5.0
2097,66ba8d810b1378001ce8a73b,Pontualidade,3.0
2098,66ba8d810b1378001ce8a73b,Disciplina e educação,4.0
2099,649b86a73592e9fa3db18501,Qualidade da limpeza,5.0
2100,649b86a73592e9fa3db18501,Conduta Ética,5.0
2101,649b86a73592e9fa3db18501,Organização,4.0
2102,649b86a73592e9fa3db18501,Pontualidade,5.0
2103,649b86a73592e9fa3db18501,Disciplina e educação,5.0
2104,646759acb7ce98001bd77a5a,Qualidade da limpeza,5.0
2105,646759acb7ce98001bd77a5a,Conduta Ética,5.0
2106,646759acb7ce98001bd77a5a,Organização,5.0
2107,646759acb7ce98001bd77a5a,Pontualidade,5.0
2108,646759acb7ce98001bd77a5a,Disciplina e educação,5.0
2109,646398b2c3de6d79e11380b2,Qualidade da limpeza,5.0
2110,646398b2c3de6d79e11380b2,Conduta Ética,5.0
2111,646398b2c3de6d79e11380b2,Organização,5.0
2112,646398b2c3de6d79e11380b2,Pontualidade,5.0
2113,646398b2c3de6d79e11380b2,Disciplina e educação,5.0
2114,645e38b31af383001b66214e,Qualidade da limpeza,5.0
2115,645e38b31af383001b66214e,Conduta Ética,5.0
2116,645e38b31af383001b66214e,Organização,5.0
2117,645e38b31af383001b66214e,Pontualidade,5.0
2118,645e38b31af383001b66214e,Disciplina e educação,5.0
2119,6348a2606fcae9001d118aeb,Qualidade da limpeza,5.0
2120,6348a2606fcae9001d118aeb,Conduta Ética,5.0
2121,6348a2606fcae9001d118aeb,Organização,4.0
2122,6348a2606fcae9001d118aeb,Pontualidade,4.0
2123,6348a2606fcae9001d118aeb,Disciplina e educação,5.0
2124,62a118c417a31f2d26357dc0,Qualidade da limpeza,5.0
2125,62a118c417a31f2d26357dc0,Conduta Ética,5.0
2126,62a118c417a31f2d26357dc0,Organização,5.0
2127,62a118c417a31f2d26357dc0,Pontualidade,5.0
2128,62a118c417a31f2d26357dc0,Disciplina e educação,5.0
2129,655d31ef8c41fdd0791dddcc,Qualidade da limpeza,5.0
2130,655d31ef8c41fdd0791dddcc,Conduta Ética,5.0
2131,655d31ef8c41fdd0791dddcc,Organização,5.0
2132,655d31ef8c41fdd0791dddcc,Pontualidade,5.0
2133,655d31ef8c41fdd0791dddcc,Disciplina e educação,5.0
2134,63608b7ca0a465001d738de6,Respeito e educação,1.0
2135,63608b7ca0a465001d738de6,Valorização,1.0
2136,63608b7ca0a465001d738de6,Não atrapalhou no serviço,1.0
2137,63608b7ca0a465001d738de6,Na casa tinha produtos,1.0
2138,63608b7ca0a465001d738de6,Conduta ética,1.0
2139,6660f385936c60c3c774fb06,Qualidade da limpeza,5.0
2140,6660f385936c60c3c774fb06,Conduta Ética,5.0
2141,6660f385936c60c3c774fb06,Organização,5.0
2142,6660f385936c60c3c774fb06,Pontualidade,5.0
2143,6660f385936c60c3c774fb06,Disciplina e educação,5.0
2144,662d1a91e855c4597f315500,Qualidade da limpeza,5.0
2145,662d1a91e855c4597f315500,Conduta Ética,5.0
2146,662d1a91e855c4597f315500,Organização,5.0
2147,662d1a91e855c4597f315500,Pontualidade,5.0
2148,662d1a91e855c4597f315500,Disciplina e educação,5.0
2149,6619ac73abb17f001c4bdcfb,Qualidade da limpeza,5.0
2150,6619ac73abb17f001c4bdcfb,Conduta Ética,5.0
2151,6619ac73abb17f001c4bdcfb,Organização,5.0
2152,6619ac73abb17f001c4bdcfb,Pontualidade,5.0
2153,6619ac73abb17f001c4bdcfb,Disciplina e educação,5.0
2154,661678f472c8bb675a84dd33,Qualidade da limpeza,1.0
2155,661678f472c8bb675a84dd33,Conduta Ética,1.0
2156,661678f472c8bb675a84dd33,Organização,3.0
2157,661678f472c8bb675a84dd33,Pontualidade,1.0
2158,661678f472c8bb675a84dd33,Disciplina e educação,1.0
2159,6479d4b032c057001b876849,Qualidade da limpeza,5.0
2160,6479d4b032c057001b876849,Conduta Ética,5.0
2161,6479d4b032c057001b876849,Organização,5.0
2162,6479d4b032c057001b876849,Pontualidade,5.0
2163,6479d4b032c057001b876849,Disciplina e educação,5.0
2164,62f5bf13756b2b0084075d91,Qualidade da limpeza,5.0
2165,62f5bf13756b2b0084075d91,Conduta Ética,5.0
2166,62f5bf13756b2b0084075d91,Organização,5.0
2167,62f5bf13756b2b0084075d91,Pontualidade,5.0
2168,62f5bf13756b2b0084075d91,Disciplina e educação,5.0
2169,62ab500affb57f292586c26e,Qualidade da limpeza,5.0
2170,62ab500affb57f292586c26e,Conduta Ética,5.0
2171,62ab500affb57f292586c26e,Organização,5.0
2172,62ab500affb57f292586c26e,Pontualidade,5.0
2173,62ab500affb57f292586c26e,Disciplina e educação,5.0
2174,65a18cf628509000224fa6e8,Qualidade da limpeza,5.0
2175,65a18cf628509000224fa6e8,Conduta Ética,5.0
2176,65a18cf628509000224fa6e8,Organização,5.0
2177,65a18cf628509000224fa6e8,Pontualidade,5.0
2178,65a18cf628509000224fa6e8,Disciplina e educação,5.0
2179,63d813b5ee5628001df0d0cb,Qualidade da limpeza,5.0
2180,63d813b5ee5628001df0d0cb,Conduta Ética,5.0
2181,63d813b5ee5628001df0d0cb,Organização,5.0
2182,63d813b5ee5628001df0d0cb,Pontualidade,4.0
2183,63d813b5ee5628001df0d0cb,Disciplina e educação,5.0
2184,65c43de4ee16d1ed9dc58136,Qualidade da limpeza,5.0
2185,65c43de4ee16d1ed9dc58136,Conduta Ética,5.0
2186,65c43de4ee16d1ed9dc58136,Organização,5.0
2187,65c43de4ee16d1ed9dc58136,Pontualidade,5.0
2188,65c43de4ee16d1ed9dc58136,Disciplina e educação,5.0
2189,6406854cad5e713ae7d945f5,Qualidade da limpeza,4.0
2190,6406854cad5e713ae7d945f5,Conduta Ética,5.0
2191,6406854cad5e713ae7d945f5,Organização,5.0
2192,6406854cad5e713ae7d945f5,Pontualidade,4.0
2193,6406854cad5e713ae7d945f5,Disciplina e educação,5.0
2194,63e8fdcaf7952f001b2b2780,Qualidade da limpeza,2.0
2195,63e8fdcaf7952f001b2b2780,Conduta Ética,3.0
2196,63e8fdcaf7952f001b2b2780,Organização,4.0
2197,63e8fdcaf7952f001b2b2780,Pontualidade,3.0
2198,63e8fdcaf7952f001b2b2780,Disciplina e educação,2.0
2199,637c52b76337e7001d3b369f,Qualidade da limpeza,5.0
2200,637c52b76337e7001d3b369f,Conduta Ética,5.0
2201,637c52b76337e7001d3b369f,Organização,5.0
2202,637c52b76337e7001d3b369f,Pontualidade,5.0
2203,637c52b76337e7001d3b369f,Disciplina e educação,5.0
2204,63585e8344d8b0001d93ae96,Qualidade da limpeza,5.0
2205,63585e8344d8b0001d93ae96,Conduta Ética,5.0
2206,63585e8344d8b0001d93ae96,Organização,5.0
2207,63585e8344d8b0001d93ae96,Pontualidade,5.0
2208,63585e8344d8b0001d93ae96,Disciplina e educação,5.0
2209,634580078c09c466c3cb8322,Qualidade da limpeza,5.0
2210,634580078c09c466c3cb8322,Conduta Ética,5.0
2211,634580078c09c466c3cb8322,Organização,5.0
2212,634580078c09c466c3cb8322,Pontualidade,5.0
2213,634580078c09c466c3cb8322,Disciplina e educação,5.0
2214,6511a58d427dc3001b32c04d,Qualidade da limpeza,5.0
2215,6511a58d427dc3001b32c04d,Conduta Ética,5.0
2216,6511a58d427dc3001b32c04d,Organização,5.0
2217,6511a58d427dc3001b32c04d,Pontualidade,5.0
2218,6511a58d427dc3001b32c04d,Disciplina e educação,5.0
2219,640746caad5e713ae7e51dc4,Qualidade da limpeza,5.0
2220,640746caad5e713ae7e51dc4,Conduta Ética,5.0
2221,640746caad5e713ae7e51dc4,Organização,5.0
2222,640746caad5e713ae7e51dc4,Pontualidade,5.0
2223,640746caad5e713ae7e51dc4,Disciplina e educação,5.0
2224,63ecfb59bc5294001b2a3586,Qualidade da limpeza,5.0
2225,63ecfb59bc5294001b2a3586,Conduta Ética,5.0
2226,63ecfb59bc5294001b2a3586,Organização,5.0
2227,63ecfb59bc5294001b2a3586,Pontualidade,5.0
2228,63ecfb59bc5294001b2a3586,Disciplina e educação,5.0
2229,63a09e7f639683001def7120,Qualidade da limpeza,5.0
2230,63a09e7f639683001def7120,Conduta Ética,5.0
2231,63a09e7f639683001def7120,Organização,5.0
2232,63a09e7f639683001def7120,Pontualidade,5.0
2233,63a09e7f639683001def7120,Disciplina e educação,5.0
2234,6362f2d8fa04a6001d09ab9b,Qualidade da limpeza,5.0
2235,6362f2d8fa04a6001d09ab9b,Conduta Ética,5.0
2236,6362f2d8fa04a6001d09ab9b,Organização,5.0
2237,6362f2d8fa04a6001d09ab9b,Pontualidade,5.0
2238,6362f2d8fa04a6001d09ab9b,Disciplina e educação,5.0
2239,633affa738732d001d7bd184,Qualidade da limpeza,5.0
2240,633affa738732d001d7bd184,Conduta Ética,5.0
2241,633affa738732d001d7bd184,Organização,5.0
2242,633affa738732d001d7bd184,Pontualidade,5.0
2243,633affa738732d001d7bd184,Disciplina e educação,5.0
2244,63383d155e1f1bfedfb94a7b,Qualidade da limpeza,5.0
2245,63383d155e1f1bfedfb94a7b,Conduta Ética,5.0
2246,63383d155e1f1bfedfb94a7b,Organização,5.0
2247,63383d155e1f1bfedfb94a7b,Pontualidade,5.0
2248,63383d155e1f1bfedfb94a7b,Disciplina e educação,5.0
2249,6335be945e1f1bfedf8c4eb8,Qualidade da limpeza,5.0
2250,6335be945e1f1bfedf8c4eb8,Conduta Ética,5.0
2251,6335be945e1f1bfedf8c4eb8,Organização,5.0
2252,6335be945e1f1bfedf8c4eb8,Pontualidade,5.0
2253,6335be945e1f1bfedf8c4eb8,Disciplina e educação,5.0
2254,6689887c7d707a638667e31d,Qualidade da limpeza,5.0
2255,6689887c7d707a638667e31d,Conduta Ética,5.0
2256,6689887c7d707a638667e31d,Organização,5.0
2257,6689887c7d707a638667e31d,Pontualidade,5.0
2258,6689887c7d707a638667e31d,Disciplina e educação,5.0
2259,64fb95c0fe867c001bf1f310,Qualidade da limpeza,5.0
2260,64fb95c0fe867c001bf1f310,Conduta Ética,5.0
2261,64fb95c0fe867c001bf1f310,Organização,5.0
2262,64fb95c0fe867c001bf1f310,Pontualidade,5.0
2263,64fb95c0fe867c001bf1f310,Disciplina e educação,5.0
2264,64066d7dd69350001bc74d1e,Qualidade da limpeza,5.0
2265,64066d7dd69350001bc74d1e,Conduta Ética,5.0
2266,64066d7dd69350001bc74d1e,Organização,5.0
2267,64066d7dd69350001bc74d1e,Pontualidade,5.0
2268,64066d7dd69350001bc74d1e,Disciplina e educação,5.0
2269,62fe3aa515e1c1001d9c6bfd,Qualidade da limpeza,5.0
2270,62fe3aa515e1c1001d9c6bfd,Conduta Ética,5.0
2271,62fe3aa515e1c1001d9c6bfd,Organização,5.0
2272,62fe3aa515e1c1001d9c6bfd,Pontualidade,5.0
2273,62fe3aa515e1c1001d9c6bfd,Disciplina e educação,5.0
2274,62febfd9ddd7381b7faf7201,Qualidade da limpeza,5.0
2275,62febfd9ddd7381b7faf7201,Conduta Ética,5.0
2276,62febfd9ddd7381b7faf7201,Organização,5.0
2277,62febfd9ddd7381b7faf7201,Pontualidade,5.0
2278,62febfd9ddd7381b7faf7201,Disciplina e educação,5.0
2279,66ec5f45e1f855001cef4912,Qualidade da limpeza,5.0
2280,66ec5f45e1f855001cef4912,Conduta Ética,5.0
2281,66ec5f45e1f855001cef4912,Organização,5.0
2282,66ec5f45e1f855001cef4912,Pontualidade,5.0
2283,66ec5f45e1f855001cef4912,Disciplina e educação,5.0
2284,66c886f3c1af29c6034dbd64,Qualidade da limpeza,5.0
2285,66c886f3c1af29c6034dbd64,Conduta Ética,5.0
2286,66c886f3c1af29c6034dbd64,Organização,5.0
2287,66c886f3c1af29c6034dbd64,Pontualidade,5.0
2288,66c886f3c1af29c6034dbd64,Disciplina e educação,5.0
2289,66b7906bc1af29c60331414e,Qualidade da limpeza,5.0
2290,66b7906bc1af29c60331414e,Conduta Ética,5.0
2291,66b7906bc1af29c60331414e,Organização,5.0
2292,66b7906bc1af29c60331414e,Pontualidade,5.0
2293,66b7906bc1af29c60331414e,Disciplina e educação,5.0
2294,66a781cbe4dac2001c323775,Qualidade da limpeza,5.0
2295,66a781cbe4dac2001c323775,Conduta Ética,5.0
2296,66a781cbe4dac2001c323775,Organização,2.0
2297,66a781cbe4dac2001c323775,Pontualidade,2.0
2298,66a781cbe4dac2001c323775,Disciplina e educação,1.0
2299,669ec8b7cd7c3e001cffebfb,Qualidade da limpeza,5.0
2300,669ec8b7cd7c3e001cffebfb,Conduta Ética,5.0
2301,669ec8b7cd7c3e001cffebfb,Organização,5.0
2302,669ec8b7cd7c3e001cffebfb,Pontualidade,5.0
